"","ChemicalX","ZombieCount"
"19186",1.3,140
"19187",2.4,3627
"19188",1.1,66
"19189",1.9,868
"19190",2.2,2003
"19191",2,1050
"19192",2.5,4892
"19193",0.2,3
"19194",2,1135
"19195",1,64
"19196",1.3,128
"19197",0.3,4
"19198",0.6,25
"19199",0,2
"19200",1.8,596
"19201",1.5,231
"19202",0.7,32
"19203",1,69
"19204",1.7,449
"19205",1,48
"19206",2,1108
"19207",2,1133
"19208",2.3,2747
"19209",0.1,2
"19210",1.3,136
"19211",1.9,828
"19212",1.9,792
"19213",2,1099
"19214",2.1,1466
"19215",1.8,598
"19216",0.7,15
"19217",1.1,82
"19218",0,2
"19219",2.4,3632
"19220",1.4,202
"19221",0.2,10
"19222",1.5,262
"19223",1.8,587
"19224",0.6,19
"19225",0.7,16
"19226",0,8
"19227",0.3,4
"19228",1,50
"19229",2.1,1535
"19230",0.5,11
"19231",1.4,179
"19232",1,49
"19233",1.3,124
"19234",0.3,8
"19235",1.9,848
"19236",1.4,180
"19237",0.5,15
"19238",0.4,14
"19239",1.9,793
"19240",0.8,38
"19241",0.8,34
"19242",2.5,4936
"19243",1.7,463
"19244",1.1,88
"19245",0.7,23
"19246",1.6,332
"19247",0.8,22
"19248",1.8,644
"19249",1.4,170
"19250",0.5,10
"19251",0.3,6
"19252",1.2,105
"19253",0.7,20
"19254",2.1,1480
"19255",0,4
"19256",2.2,2026
"19257",0.6,14
"19258",0.8,34
"19259",2.2,2027
"19260",0,2
"19261",1.6,361
"19262",1.7,436
"19263",1,45
"19264",1.4,192
"19265",1.6,339
"19266",2.3,2686
"19267",2.4,3694
"19268",0.7,27
"19269",1,56
"19270",0.3,11
"19271",0.3,6
"19272",0.2,5
"19273",0,3
"19274",1.3,138
"19275",0.7,27
"19276",2.2,2005
"19277",2.3,2671
"19278",2.4,3696
"19279",0,5
"19280",0,1
"19281",1.2,109
"19282",2.1,1477
"19283",0.2,3
"19284",2.3,2671
"19285",1.9,789
"19286",0.5,17
"19287",0.6,15
"19288",2.3,2747
"19289",0.2,6
"19290",1.1,87
"19291",2.5,4724
"19292",0.9,35
"19293",0,2
"19294",1.1,78
"19295",0.6,21
"19296",1,36
"19297",2.1,1474
"19298",2.2,2000
"19299",1.6,340
"19300",0.8,27
"19301",0.6,16
"19302",0.3,11
"19303",0.5,18
"19304",0.8,32
"19305",0.2,5
"19306",2.1,1446
"19307",1.4,192
"19308",1.8,599
"19309",0,4
"19310",0.1,4
"19311",0.9,38
"19312",1.2,105
"19313",0.5,10
"19314",2.4,3630
"19315",0.1,6
"19316",1,54
"19317",0.5,10
"19318",2.3,2721
"19319",1.2,90
"19320",1.7,448
"19321",0.5,7
"19322",0.2,4
"19323",1.8,622
"19324",1.1,66
"19325",2.5,4989
"19326",1.8,566
"19327",2.4,3653
"19328",0.6,10
"19329",0.3,7
"19330",1.1,70
"19331",2.5,4990
"19332",1.7,454
"19333",2.4,3665
"19334",0.3,8
"19335",1,54
"19336",0.2,6
"19337",1.2,102
"19338",1.3,129
"19339",2.4,3649
"19340",0.5,9
"19341",0,2
"19342",2.4,3605
"19343",2.4,3611
"19344",0.5,11
"19345",2.1,1495
"19346",0.1,2
"19347",2.3,2759
"19348",0.9,43
"19349",0.4,7
"19350",2.4,3602
"19351",2.4,3632
"19352",0.2,4
"19353",1.6,326
"19354",2.2,2079
"19355",0.8,30
"19356",1.4,163
"19357",1.1,65
"19358",0.4,15
"19359",0.1,3
"19360",2.4,3495
"19361",1.9,848
"19362",0,4
"19363",2.3,2720
"19364",0.6,20
"19365",1.4,187
"19366",2.3,2708
"19367",2.3,2794
"19368",0.2,2
"19369",0.2,3
"19370",1.8,629
"19371",2.1,1458
"19372",2.3,2692
"19373",1.7,426
"19374",0.5,14
"19375",2.1,1504
"19376",1.5,245
"19377",0.6,7
"19378",1,39
"19379",0.8,26
"19380",2.4,3626
"19381",0.9,43
"19382",0.4,11
"19383",0.8,31
"19384",1.5,242
"19385",0.7,27
"19386",1.3,121
"19387",0.2,6
"19388",1.5,229
"19389",1,45
"19390",1.2,88
"19391",2.4,3665
"19392",0.9,40
"19393",0.6,18
"19394",0.5,16
"19395",0.8,30
"19396",2.5,4932
"19397",2.3,2642
"19398",0.8,35
"19399",1.7,433
"19400",0.9,49
"19401",1.6,324
"19402",2.2,1915
"19403",0.9,32
"19404",0.9,37
"19405",1.2,86
"19406",1.6,307
"19407",2.2,2077
"19408",1.1,73
"19409",2.3,2697
"19410",1.9,813
"19411",0.2,4
"19412",0.2,5
"19413",0.5,14
"19414",0.6,21
"19415",0.5,8
"19416",0.2,4
"19417",0.1,5
"19418",0.3,3
"19419",2.4,3710
"19420",0.2,7
"19421",0.9,50
"19422",0.6,17
"19423",0,4
"19424",0.1,3
"19425",0.1,4
"19426",1.2,104
"19427",1.2,104
"19428",0.2,2
"19429",1.6,327
"19430",1.1,64
"19431",0.1,5
"19432",2.2,1927
"19433",1.5,229
"19434",0.6,14
"19435",2.3,2777
"19436",2.2,2027
"19437",2.3,2685
"19438",0,0
"19439",1,52
"19440",0.4,11
"19441",1.2,94
"19442",1.8,637
"19443",0.4,6
"19444",0.4,7
"19445",0.8,32
"19446",1.3,141
"19447",0.9,39
"19448",2.3,2745
"19449",2.5,4820
"19450",1.7,440
"19451",1.1,65
"19452",0,4
"19453",1.9,782
"19454",0.3,2
"19455",1.4,177
"19456",2.4,3587
"19457",1.4,183
"19458",2.2,2047
"19459",2.4,3654
"19460",0.7,28
"19461",2.3,2755
"19462",1.9,850
"19463",1,50
"19464",1.5,249
"19465",1.5,250
"19466",1.2,103
"19467",1.3,123
"19468",2.4,3654
"19469",0.4,7
"19470",0,2
"19471",1.9,778
"19472",1.1,92
"19473",0.9,43
"19474",2.1,1549
"19475",1.4,172
"19476",2.5,4867
"19477",1,45
"19478",1.5,252
"19479",1.7,447
"19480",0.4,15
"19481",0.4,6
"19482",1.6,330
"19483",0.3,6
"19484",0.5,12
"19485",0.9,36
"19486",2.1,1442
"19487",0.3,7
"19488",0.5,12
"19489",2.5,4963
"19490",1.4,200
"19491",0.4,10
"19492",1.1,54
"19493",0.2,2
"19494",1.3,129
"19495",0.8,29
"19496",1.7,420
"19497",0.3,8
"19498",2.5,4828
"19499",1.8,619
"19500",1.3,130
"19501",2.2,1965
"19502",0.6,14
"19503",2.5,4956
"19504",1.5,269
"19505",0.7,13
"19506",0.6,16
"19507",0.7,22
"19508",0.8,44
"19509",2.2,2006
"19510",1.6,334
"19511",1.7,450
"19512",0.2,5
"19513",0.5,6
"19514",0.4,13
"19515",1.6,319
"19516",0.9,38
"19517",1,58
"19518",0.8,27
"19519",1.8,647
"19520",2.2,1952
"19521",2,1089
"19522",0.6,14
"19523",2.3,2727
"19524",2.4,3627
"19525",1.7,409
"19526",0.4,14
"19527",2.2,2105
"19528",1.6,321
"19529",2.3,2674
"19530",0.5,7
"19531",0.8,39
"19532",1.6,331
"19533",1.8,627
"19534",0.1,6
"19535",0.8,26
"19536",0.4,11
"19537",1.8,604
"19538",2.3,2817
"19539",2.5,4831
"19540",0.9,35
"19541",1.7,437
"19542",2.1,1435
"19543",1.1,76
"19544",1.6,306
"19545",0.8,29
"19546",0,4
"19547",0.6,17
"19548",1.6,347
"19549",0.1,2
"19550",1.2,102
"19551",1.6,334
"19552",1.7,470
"19553",0.2,7
"19554",1,59
"19555",1.3,130
"19556",2.1,1413
"19557",0.1,4
"19558",2.4,3747
"19559",1.5,231
"19560",0.1,5
"19561",1.3,128
"19562",0.6,20
"19563",1.2,110
"19564",1.2,99
"19565",1.6,336
"19566",0.6,20
"19567",1.5,249
"19568",0.3,1
"19569",0.8,28
"19570",2.2,1963
"19571",1.2,113
"19572",0.7,24
"19573",0.3,6
"19574",1.3,142
"19575",2.2,2016
"19576",0.5,12
"19577",0.6,12
"19578",2,1058
"19579",0.9,41
"19580",2.1,1435
"19581",0.6,16
"19582",2.1,1560
"19583",1.1,82
"19584",0.2,4
"19585",2.3,2750
"19586",0.2,2
"19587",0.7,26
"19588",1.5,298
"19589",1.1,73
"19590",1.4,187
"19591",0.3,12
"19592",0,4
"19593",0,1
"19594",1.1,65
"19595",0.2,10
"19596",0.8,22
"19597",0.1,3
"19598",1.7,434
"19599",0.2,4
"19600",1.1,81
"19601",1,50
"19602",1.1,78
"19603",0.7,15
"19604",2.2,2003
"19605",1.2,102
"19606",2.3,2681
"19607",1.4,206
"19608",1.3,121
"19609",1.3,115
"19610",1.6,337
"19611",0.9,39
"19612",1.9,814
"19613",2.3,2704
"19614",2.3,2686
"19615",0.1,4
"19616",1.1,71
"19617",0.6,12
"19618",1,57
"19619",1.5,225
"19620",0.2,5
"19621",0.3,5
"19622",1.3,126
"19623",0.7,22
"19624",1.7,469
"19625",0.8,29
"19626",2.1,1459
"19627",2.5,4873
"19628",0.2,7
"19629",1.4,175
"19630",0.1,1
"19631",0.4,10
"19632",0,1
"19633",0.2,9
"19634",1.5,251
"19635",1.1,66
"19636",0.2,7
"19637",1.6,362
"19638",0.8,33
"19639",2,1122
"19640",1.6,315
"19641",0.8,38
"19642",1.2,95
"19643",2.5,4849
"19644",2,1114
"19645",0.8,29
"19646",0.7,20
"19647",1.1,63
"19648",0.9,50
"19649",0,6
"19650",1,66
"19651",1.9,798
"19652",1.5,244
"19653",0.7,23
"19654",2.5,4941
"19655",2,1035
"19656",0.9,38
"19657",0.8,28
"19658",0.7,22
"19659",2.1,1519
"19660",0.5,12
"19661",0.6,14
"19662",2.5,5039
"19663",1.6,316
"19664",2.1,1444
"19665",2.5,5028
"19666",0.3,5
"19667",1.5,268
"19668",1.1,92
"19669",1.4,168
"19670",2.3,2646
"19671",0.4,6
"19672",0.2,5
"19673",0.7,20
"19674",0.7,19
"19675",1.4,186
"19676",2,1072
"19677",1.7,482
"19678",0.6,15
"19679",1.2,106
"19680",1.6,311
"19681",0.1,4
"19682",2.3,2650
"19683",0.2,1
"19684",0.7,22
"19685",0.9,38
"19686",2,1066
"19687",0.7,9
"19688",0.7,22
"19689",0.8,21
"19690",0.5,12
"19691",0.5,13
"19692",2.1,1434
"19693",0.4,5
"19694",0.7,22
"19695",0.8,37
"19696",2.1,1499
"19697",0.4,12
"19698",2.1,1518
"19699",2.2,1984
"19700",2.4,3629
"19701",2.1,1412
"19702",2,1118
"19703",0.9,36
"19704",2,1140
"19705",0,1
"19706",0.7,26
"19707",0,3
"19708",0.2,3
"19709",0.3,6
"19710",2.5,4931
"19711",0.3,13
"19712",1.9,830
"19713",1.2,110
"19714",0.8,26
"19715",0.2,4
"19716",2.1,1499
"19717",1.9,796
"19718",1.7,437
"19719",2.1,1476
"19720",0.7,22
"19721",2.5,5080
"19722",2.3,2657
"19723",1.2,111
"19724",1.2,106
"19725",0,0
"19726",1.7,439
"19727",1.8,593
"19728",0.1,2
"19729",2.1,1515
"19730",0.4,6
"19731",1,46
"19732",0.9,44
"19733",0.8,31
"19734",0.3,5
"19735",2,1092
"19736",0.7,23
"19737",1.6,345
"19738",1.7,428
"19739",0.9,43
"19740",0.3,7
"19741",0.2,5
"19742",1.3,132
"19743",0,4
"19744",1.9,802
"19745",2.1,1488
"19746",0,4
"19747",0.4,10
"19748",0.7,20
"19749",0.7,22
"19750",0.5,19
"19751",0.1,4
"19752",1.4,179
"19753",2.4,3655
"19754",2,1061
"19755",1.4,205
"19756",0.4,7
"19757",0,4
"19758",0.2,2
"19759",0.4,9
"19760",1.1,76
"19761",0.7,23
"19762",1.4,164
"19763",1.7,416
"19764",0.3,9
"19765",2.2,1971
"19766",0.1,6
"19767",1.2,116
"19768",0.5,14
"19769",1.1,81
"19770",0.3,12
"19771",0.8,25
"19772",0.9,33
"19773",0.2,4
"19774",0.4,6
"19775",0.9,54
"19776",0.7,26
"19777",1,69
"19778",2.4,3571
"19779",1.6,338
"19780",1.1,69
"19781",1.7,492
"19782",0.2,5
"19783",0.2,4
"19784",0.8,31
"19785",1.8,568
"19786",1.7,514
"19787",1.7,413
"19788",1.1,61
"19789",2.2,1996
"19790",0.3,5
"19791",2.1,1468
"19792",1.8,596
"19793",0.9,41
"19794",1.4,184
"19795",0.9,32
"19796",1,59
"19797",0.5,8
"19798",0.8,27
"19799",1.4,168
"19800",0.4,6
"19801",1.6,316
"19802",2.4,3646
"19803",0.3,13
"19804",1.9,858
"19805",0.2,3
"19806",0,5
"19807",2.2,1940
"19808",2.4,3579
"19809",1.8,593
"19810",1.6,332
"19811",1.1,71
"19812",0.1,5
"19813",2.2,1989
"19814",2.3,2763
"19815",0.2,5
"19816",1.5,245
"19817",0.7,23
"19818",0.5,16
"19819",1,54
"19820",2.5,5048
"19821",1.1,76
"19822",0,3
"19823",0.1,1
"19824",2.1,1456
"19825",0.6,13
"19826",2,1055
"19827",2.2,1975
"19828",0.6,8
"19829",0.3,6
"19830",0.9,44
"19831",0.8,24
"19832",0.5,17
"19833",0.6,14
"19834",2.4,3628
"19835",1.6,315
"19836",0.1,1
"19837",1,41
"19838",1.8,607
"19839",0.6,9
"19840",2.4,3563
"19841",1.6,357
"19842",0.9,50
"19843",0.5,12
"19844",2.5,4854
"19845",0.7,25
"19846",1.7,414
"19847",1.2,106
"19848",1,53
"19849",1.2,96
"19850",0,2
"19851",0,3
"19852",0.7,21
"19853",1.8,595
"19854",1.3,137
"19855",0.6,22
"19856",1.4,174
"19857",1.6,331
"19858",0.3,7
"19859",0.8,35
"19860",0.9,35
"19861",2.5,4873
"19862",1,55
"19863",2.2,2007
"19864",1.8,597
"19865",1,61
"19866",1,64
"19867",2.2,1975
"19868",1.2,109
"19869",2.5,4910
"19870",0.7,13
"19871",2.2,2011
"19872",1.5,251
"19873",1.7,438
"19874",0.9,50
"19875",2.4,3564
"19876",0.4,11
"19877",0.8,30
"19878",1.1,67
"19879",2.4,3681
"19880",2.5,4896
"19881",1.5,260
"19882",0,4
"19883",2.4,3591
"19884",2.3,2638
"19885",1.9,803
"19886",2.4,3801
"19887",1.6,329
"19888",1.1,85
"19889",1.5,235
"19890",1.5,241
"19891",1,56
"19892",0.1,2
"19893",0.6,25
"19894",0.6,21
"19895",0.4,12
"19896",2.4,3663
"19897",1.4,177
"19898",0.2,6
"19899",0.6,18
"19900",0.3,3
"19901",1.8,616
"19902",0,3
"19903",1,46
"19904",0,6
"19905",0.1,2
"19906",1.5,258
"19907",2.5,4872
"19908",0.2,4
"19909",1.2,93
"19910",1.1,65
"19911",2,1075
"19912",0.7,19
"19913",0.5,14
"19914",0.8,35
"19915",0.1,2
"19916",2.5,4977
"19917",1.8,556
"19918",1.4,189
"19919",1.5,207
"19920",2.2,2052
"19921",1.5,243
"19922",0.4,9
"19923",2.5,4904
"19924",0.6,18
"19925",1.3,141
"19926",1.5,241
"19927",0.6,14
"19928",0.7,19
"19929",1.9,849
"19930",0.2,6
"19931",0.7,18
"19932",1.3,131
"19933",0.8,31
"19934",0.6,12
"19935",1.7,419
"19936",2.4,3629
"19937",1.8,619
"19938",0.2,6
"19939",1.2,95
"19940",1.4,174
"19941",2.4,3716
"19942",2.1,1531
"19943",1.9,768
"19944",1.9,827
"19945",0.3,6
"19946",2,1105
"19947",1.8,586
"19948",1.9,819
"19949",1.6,338
"19950",2.3,2716
"19951",0.1,7
"19952",2.5,5006
"19953",0.5,19
"19954",1.7,459
"19955",0.6,13
"19956",2,1067
"19957",0.9,31
"19958",1.1,76
"19959",1.9,830
"19960",1.2,95
"19961",0.1,1
"19962",1.3,127
"19963",1.4,179
"19964",0,4
"19965",0.8,29
"19966",0.7,22
"19967",1,56
"19968",2.2,2017
"19969",1.3,123
"19970",0.6,23
"19971",1.7,410
"19972",1,52
"19973",0.1,5
"19974",2.2,1981
"19975",1.7,412
"19976",1.4,174
"19977",1.1,80
"19978",0.6,17
"19979",0.4,5
"19980",0.8,35
"19981",0.4,12
"19982",0.5,11
"19983",0,3
"19984",0.2,5
"19985",1.6,317
"19986",1.1,70
"19987",2.5,4929
"19988",0.6,16
"19989",0.5,14
"19990",0.7,19
"19991",1.5,216
"19992",0.9,41
"19993",0.6,8
"19994",0.8,29
"19995",0.7,22
"19996",0.5,15
"19997",1.1,75
"19998",0.3,8
"19999",1.8,550
"20000",1.8,580
