"","ChemicalX","ZombieCount"
"11442",1.6,337
"11443",1.5,226
"11444",2,1076
"11445",2.4,3721
"11446",1.5,266
"11447",1.8,628
"11448",0.2,5
"11449",1.5,232
"11450",1.6,308
"11451",2.5,4928
"11452",1.8,578
"11453",0.8,26
"11454",1.5,230
"11455",0.7,13
"11456",1.3,124
"11457",2.5,4891
"11458",1.5,238
"11459",2.2,1958
"11460",0.1,0
"11461",0.2,8
"11462",1.2,95
"11463",1.5,276
"11464",1.1,67
"11465",0.9,38
"11466",0.5,12
"11467",0.9,41
"11468",1,67
"11469",1.5,251
"11470",1.5,289
"11471",1.4,170
"11472",2.3,2764
"11473",1.4,160
"11474",0.3,8
"11475",2.2,1938
"11476",0.8,24
"11477",0.6,18
"11478",1.1,69
"11479",2,1094
"11480",1,56
"11481",0.6,18
"11482",2.3,2666
"11483",0.4,4
"11484",0.2,5
"11485",1.8,659
"11486",1.8,599
"11487",0.7,21
"11488",1.4,183
"11489",0.3,8
"11490",2,1063
"11491",1.2,89
"11492",1.8,583
"11493",1.3,159
"11494",0.9,43
"11495",1.3,127
"11496",0.3,6
"11497",1.1,73
"11498",0.1,3
"11499",0.3,4
"11500",0.2,10
"11501",1.3,128
"11502",0.1,5
"11503",2.3,2716
"11504",0.3,10
"11505",1.9,805
"11506",0.9,35
"11507",1,42
"11508",1.9,838
"11509",0.4,7
"11510",1.2,101
"11511",2.5,4988
"11512",0.9,48
"11513",0.8,36
"11514",1.5,259
"11515",0.5,16
"11516",0.8,43
"11517",2.3,2683
"11518",0.6,16
"11519",2.2,2031
"11520",0.6,15
"11521",1.7,428
"11522",0.4,11
"11523",0.7,22
"11524",1.2,116
"11525",0.7,25
"11526",2.5,4903
"11527",2.2,2022
"11528",1,52
"11529",0.5,13
"11530",1.3,129
"11531",1.5,227
"11532",2.1,1522
"11533",0.8,27
"11534",2,1101
"11535",2,1125
"11536",0.5,16
"11537",1.2,110
"11538",0.2,3
"11539",2.2,2063
"11540",0.7,30
"11541",0.9,42
"11542",2.1,1471
"11543",0.6,13
"11544",2.2,1978
"11545",2.3,2678
"11546",1.8,603
"11547",2.4,3594
"11548",0.1,6
"11549",2,1065
"11550",2.5,4903
"11551",0.5,14
"11552",2.2,1952
"11553",0.6,11
"11554",1.7,467
"11555",1.6,330
"11556",1.3,117
"11557",2.4,3695
"11558",1,42
"11559",2.5,4901
"11560",0.3,8
"11561",1.5,249
"11562",0.4,6
"11563",1.1,76
"11564",1.7,401
"11565",2.1,1518
"11566",2.2,1933
"11567",0.7,32
"11568",2,1083
"11569",0.8,19
"11570",1.3,134
"11571",0.7,17
"11572",0.2,5
"11573",1.8,593
"11574",1.2,99
"11575",0.2,8
"11576",0.5,4
"11577",0.9,41
"11578",2.5,4904
"11579",1.3,149
"11580",0.3,5
"11581",1.5,223
"11582",1.8,611
"11583",1.8,599
"11584",2.2,2038
"11585",1.4,194
"11586",1.5,257
"11587",2.4,3455
"11588",2,1094
"11589",1.6,296
"11590",1.4,178
"11591",1.3,125
"11592",0.8,30
"11593",0.7,17
"11594",0.4,9
"11595",1.1,68
"11596",2.5,4813
"11597",0.8,23
"11598",1.9,815
"11599",0.8,30
"11600",1,63
"11601",2.1,1432
"11602",1.4,195
"11603",0.6,15
"11604",1.5,218
"11605",1.5,238
"11606",2.1,1417
"11607",1,56
"11608",1.8,557
"11609",1.2,93
"11610",1,50
"11611",0.6,13
"11612",2.2,1999
"11613",2.1,1484
"11614",1.6,325
"11615",0.4,7
"11616",0.2,4
"11617",1.3,128
"11618",2,1063
"11619",1,63
"11620",1.9,796
"11621",2.3,2697
"11622",1.7,424
"11623",2.4,3668
"11624",1.8,585
"11625",0.5,10
"11626",0.2,4
"11627",1.9,796
"11628",0.2,3
"11629",2.5,5064
"11630",1.1,87
"11631",0.2,4
"11632",0.6,14
"11633",1,49
"11634",2.1,1469
"11635",0.5,2
"11636",2.1,1539
"11637",0,3
"11638",2.5,4921
"11639",2.1,1467
"11640",0.8,24
"11641",2,1068
"11642",0,2
"11643",1.4,164
"11644",0.4,14
"11645",1,63
"11646",1.3,124
"11647",1.5,250
"11648",0.1,1
"11649",0.1,2
"11650",1.9,764
"11651",1.6,337
"11652",2.3,2768
"11653",2.4,3670
"11654",2.1,1452
"11655",2,1065
"11656",0.8,30
"11657",2.4,3719
"11658",1.4,190
"11659",1.3,143
"11660",0.6,16
"11661",0,0
"11662",0.3,7
"11663",2.5,4852
"11664",2.4,3677
"11665",2,1090
"11666",0.5,11
"11667",1.6,322
"11668",1.9,805
"11669",0,2
"11670",2.3,2676
"11671",2.1,1487
"11672",0.8,38
"11673",2.5,4961
"11674",0.8,31
"11675",0.8,34
"11676",1.9,819
"11677",0.7,22
"11678",0.3,11
"11679",2.4,3647
"11680",0.5,14
"11681",0.2,6
"11682",2.3,2707
"11683",1.8,610
"11684",2.3,2758
"11685",1.2,84
"11686",1,45
"11687",1.5,247
"11688",0.8,23
"11689",1,34
"11690",2.4,3552
"11691",0.7,29
"11692",0.9,45
"11693",0.7,25
"11694",2.5,4897
"11695",1.8,617
"11696",1.4,165
"11697",1.2,125
"11698",0.7,16
"11699",0.7,19
"11700",0.5,14
"11701",1.1,70
"11702",2.2,1950
"11703",0.5,12
"11704",1.4,193
"11705",2.3,2696
"11706",2.1,1509
"11707",1.5,250
"11708",1.7,438
"11709",2.5,5068
"11710",1.9,793
"11711",1.2,93
"11712",2.2,1933
"11713",0.6,15
"11714",1.2,95
"11715",0.5,14
"11716",1.7,448
"11717",0.2,4
"11718",0.8,24
"11719",2.1,1484
"11720",1.3,137
"11721",0.8,32
"11722",2.2,2035
"11723",2.5,4854
"11724",1.2,116
"11725",2,1084
"11726",0.5,8
"11727",0.7,21
"11728",1.8,607
"11729",0.4,6
"11730",1.2,82
"11731",2,1107
"11732",1.8,593
"11733",2.1,1474
"11734",1,58
"11735",0.7,27
"11736",0.5,14
"11737",2.5,5033
"11738",0.4,11
"11739",1.8,591
"11740",1.1,61
"11741",2.4,3566
"11742",2.3,2710
"11743",2.5,4900
"11744",2.2,2092
"11745",1.4,170
"11746",0.9,34
"11747",2.2,1913
"11748",2.4,3597
"11749",0.3,3
"11750",1.4,178
"11751",0.6,22
"11752",0.2,4
"11753",0.8,31
"11754",1.6,328
"11755",1.9,793
"11756",0.2,3
"11757",0.3,7
"11758",0.1,9
"11759",1.4,203
"11760",1.7,429
"11761",2.2,2036
"11762",1,47
"11763",2.4,3645
"11764",0.4,8
"11765",1.2,111
"11766",1.6,323
"11767",0.7,23
"11768",2.3,2715
"11769",1.2,96
"11770",2.5,4951
"11771",2.1,1435
"11772",1.5,235
"11773",2.2,1937
"11774",0.1,2
"11775",2.4,3721
"11776",0.4,7
"11777",1.4,183
"11778",1.4,165
"11779",0,0
"11780",1.3,138
"11781",2.5,4950
"11782",0.4,10
"11783",2.2,1955
"11784",1.4,198
"11785",1.1,52
"11786",0.3,3
"11787",1.8,574
"11788",0,4
"11789",0.2,4
"11790",1,55
"11791",2.5,4887
"11792",1.4,174
"11793",2,1024
"11794",1.7,410
"11795",0.9,38
"11796",0.3,5
"11797",1.2,103
"11798",1.6,318
"11799",1.2,90
"11800",1.5,230
"11801",1.9,810
"11802",2.1,1469
"11803",1.3,139
"11804",1.3,142
"11805",2.1,1430
"11806",1.6,337
"11807",0.7,17
"11808",1.4,177
"11809",2.3,2640
"11810",1.3,136
"11811",1.2,93
"11812",1.8,532
"11813",1.7,452
"11814",0.4,9
"11815",0,2
"11816",1.3,138
"11817",2.1,1466
"11818",1.2,107
"11819",0.3,9
"11820",0.4,12
"11821",0.7,27
"11822",0.9,50
"11823",0.3,6
"11824",0.8,22
"11825",0.5,11
"11826",0.6,16
"11827",0.3,13
"11828",1.2,95
"11829",1.5,249
"11830",0.2,4
"11831",0.7,25
"11832",1.3,114
"11833",1.3,145
"11834",0,0
"11835",2,1103
"11836",1.1,83
"11837",2,1139
"11838",1.1,60
"11839",2.1,1487
"11840",1,41
"11841",0.6,20
"11842",0.1,4
"11843",1.4,164
"11844",0.3,8
"11845",1.4,178
"11846",2,1088
"11847",0.7,24
"11848",1.8,585
"11849",0.8,33
"11850",1.9,823
"11851",1.6,361
"11852",0.2,4
"11853",1.6,354
"11854",0.4,6
"11855",2,1119
"11856",1.5,245
"11857",2.4,3627
"11858",0.6,19
"11859",0.3,5
"11860",0.1,2
"11861",2,1105
"11862",1.8,644
"11863",1.8,610
"11864",2.2,2024
"11865",2,1093
"11866",1.7,441
"11867",2.3,2760
"11868",2.2,1925
"11869",1.8,544
"11870",1.8,549
"11871",1,48
"11872",0.4,8
"11873",0.1,3
"11874",0.2,6
"11875",2.4,3519
"11876",2.2,2072
"11877",1.4,182
"11878",2.1,1433
"11879",1.3,139
"11880",1.1,67
"11881",0,1
"11882",0.1,4
"11883",0.7,18
"11884",2.4,3644
"11885",0.5,11
"11886",0.6,19
"11887",0.8,34
"11888",1.7,430
"11889",1.5,250
"11890",0.1,3
"11891",0.9,35
"11892",1.1,87
"11893",2.5,4981
"11894",0.1,3
"11895",2.3,2773
"11896",0,7
"11897",1.4,165
"11898",1.9,858
"11899",0.9,42
"11900",1,49
"11901",0.5,12
"11902",0.1,1
"11903",1.8,617
"11904",1,56
"11905",1.4,183
"11906",0.3,8
"11907",0.9,40
"11908",1.2,94
"11909",0.5,18
"11910",1,55
"11911",1,45
"11912",0.9,45
"11913",1.5,257
"11914",0.4,3
"11915",0.5,8
"11916",1.7,446
"11917",1.4,175
"11918",1.7,414
"11919",0.2,5
"11920",0.8,21
"11921",1.1,71
"11922",0.4,13
"11923",2.1,1458
"11924",2.2,2063
"11925",1,59
"11926",1.9,777
"11927",0,3
"11928",1.9,851
"11929",1.1,64
"11930",2.3,2699
"11931",2.3,2685
"11932",0,2
"11933",1,59
"11934",0.5,16
"11935",0.7,25
"11936",0.6,17
"11937",1.5,246
"11938",1.3,151
"11939",2.4,3730
"11940",0.7,24
"11941",2.5,4844
"11942",1.4,179
"11943",2,1114
"11944",1.9,774
"11945",1.6,353
"11946",0.7,19
"11947",1.6,296
"11948",0.8,36
"11949",0.8,29
"11950",0.7,11
"11951",0.8,24
"11952",2.2,2021
"11953",2.4,3548
"11954",1.4,189
"11955",1.1,68
"11956",0,0
"11957",1,48
"11958",1.4,179
"11959",1.9,872
"11960",0.2,5
"11961",2.1,1431
"11962",2.4,3671
"11963",1.8,635
"11964",2.1,1459
"11965",0.7,21
"11966",1.5,255
"11967",1.6,345
"11968",0.5,10
"11969",2.1,1453
"11970",0.7,26
"11971",1.5,240
"11972",1.7,408
"11973",1.7,415
"11974",2.1,1511
"11975",0,4
"11976",2.3,2816
"11977",0,4
"11978",0.8,30
"11979",0.6,17
"11980",1.6,369
"11981",2.1,1490
"11982",1.6,353
"11983",1.1,79
"11984",0.2,6
"11985",1.3,132
"11986",0.1,0
"11987",2.1,1485
"11988",0.3,6
"11989",0.2,6
"11990",0.9,29
"11991",0.4,16
"11992",2.3,2620
"11993",1.8,575
"11994",0.4,11
"11995",0,1
"11996",1.1,74
"11997",1.6,348
"11998",0,2
"11999",1.3,133
"12000",2.2,2115
"12001",2.5,4998
"12002",1.1,77
"12003",2.3,2637
"12004",2.3,2583
"12005",0.5,7
"12006",2.4,3631
"12007",1.7,469
"12008",1.8,593
"12009",1.5,245
"12010",1.7,474
"12011",1.5,235
"12012",1,57
"12013",0.5,15
"12014",2.2,1954
"12015",0.2,2
"12016",0.1,3
"12017",0.4,8
"12018",2.4,3732
"12019",0.8,29
"12020",2.5,4874
"12021",1,53
"12022",0.7,23
"12023",0.1,5
"12024",0.7,19
"12025",0.4,8
"12026",2.1,1537
"12027",2.1,1452
"12028",1,51
"12029",0.5,6
"12030",1,65
"12031",0.5,13
"12032",1.8,618
"12033",1.1,69
"12034",1.7,442
"12035",0.3,8
"12036",2.4,3624
"12037",2.3,2680
"12038",0.4,8
"12039",1.3,143
"12040",1.8,563
"12041",0.1,5
"12042",1.5,250
"12043",2.5,4879
"12044",1.5,206
"12045",0.9,35
"12046",2.2,2057
"12047",0.6,18
"12048",1.8,623
"12049",2.4,3640
"12050",0.8,21
"12051",2.5,4887
"12052",0.7,16
"12053",0.8,27
"12054",0.1,5
"12055",1.6,331
"12056",1.3,133
"12057",0.9,42
"12058",2,1144
"12059",2.2,2053
"12060",0.1,2
"12061",2.4,3538
"12062",2.3,2728
"12063",2,1076
"12064",2,1079
"12065",0.3,4
"12066",2.3,2763
"12067",2.5,5048
"12068",2.2,1993
"12069",0.4,7
"12070",1.6,315
"12071",2,1084
"12072",2.4,3646
"12073",2.1,1462
"12074",0.8,35
"12075",0.2,6
"12076",1.6,343
"12077",2.2,1959
"12078",2.4,3669
"12079",1.2,112
"12080",1.4,151
"12081",1,50
"12082",1,59
"12083",0.1,5
"12084",1.2,110
"12085",2.4,3607
"12086",0.3,6
"12087",1.6,322
"12088",0.6,22
"12089",0.1,3
"12090",1.3,137
"12091",1.2,122
"12092",1.8,644
"12093",0.8,40
"12094",2.2,2014
"12095",1.1,69
"12096",0.7,20
"12097",2.4,3638
"12098",1.5,234
"12099",0.7,12
"12100",0.2,4
"12101",1.4,172
"12102",1.7,427
"12103",0.5,10
"12104",1.9,829
"12105",2.3,2709
"12106",1.4,185
"12107",0.1,6
"12108",2.2,1991
"12109",1.1,88
"12110",1.5,220
"12111",1.1,68
"12112",0.5,11
"12113",2.3,2660
"12114",2.3,2805
"12115",1.2,97
"12116",1.4,160
"12117",1.5,240
"12118",0,3
"12119",1.4,186
"12120",2.3,2743
"12121",0.6,27
"12122",2.4,3573
"12123",1,56
"12124",2,1093
"12125",0.9,53
"12126",0.6,22
"12127",2.1,1460
"12128",2.2,1977
"12129",1.5,247
"12130",0.3,7
"12131",2.4,3655
"12132",1.6,345
"12133",1.4,175
"12134",0.6,15
"12135",0.3,7
"12136",2.2,2011
"12137",0.3,13
"12138",0,2
"12139",2.2,2035
"12140",0.4,9
"12141",1.3,133
"12142",1,46
"12143",1.9,814
"12144",0.4,11
"12145",1.6,326
"12146",1.7,432
"12147",0.4,10
"12148",2.2,1954
"12149",2.3,2610
"12150",0.7,15
"12151",1.9,817
"12152",0.3,10
"12153",0.5,13
"12154",2.5,4837
"12155",1.5,242
"12156",0.8,21
"12157",0.4,8
"12158",1.2,98
"12159",1.5,243
"12160",1.1,56
"12161",0.8,26
"12162",2.1,1441
"12163",2.5,4831
"12164",2.1,1551
"12165",0.7,22
"12166",0.8,29
"12167",0.4,10
"12168",2.4,3781
"12169",0.1,2
"12170",0.3,4
"12171",0.7,12
"12172",0.9,38
"12173",0,4
"12174",2.1,1459
"12175",1.8,598
"12176",2.3,2648
"12177",2.1,1517
"12178",1.4,194
"12179",1.2,85
"12180",0.6,24
"12181",1.6,312
"12182",1.8,606
"12183",1.4,188
"12184",1.3,142
"12185",0.7,21
"12186",0,3
"12187",1.2,95
"12188",2.3,2670
"12189",2.4,3628
"12190",1.8,599
"12191",2.5,4960
"12192",1.1,68
"12193",0.7,24
"12194",0.4,10
"12195",0.1,7
"12196",1.1,68
"12197",2.1,1454
"12198",0.5,14
"12199",0,3
"12200",0,4
"12201",2,1062
"12202",0.9,46
"12203",2.2,2008
"12204",1.1,70
"12205",1.1,78
"12206",1.5,229
"12207",2.3,2601
"12208",1.2,82
"12209",1,52
"12210",2.5,4942
"12211",1.7,452
"12212",1.3,159
"12213",2.3,2597
"12214",0.1,2
"12215",2.2,2046
"12216",2.1,1463
"12217",2,1114
"12218",1.4,184
"12219",0,1
"12220",2.1,1517
"12221",0.2,9
"12222",2.4,3657
"12223",1.3,155
"12224",1.6,364
"12225",1.1,95
"12226",0.7,18
"12227",2,1035
"12228",2.3,2749
"12229",1.9,815
"12230",0.1,4
"12231",1.7,434
"12232",0.7,21
"12233",0.9,29
"12234",2,1078
"12235",0.3,8
"12236",0.3,2
"12237",1.2,93
"12238",1.2,109
"12239",1.6,348
"12240",1.2,91
"12241",2.4,3641
"12242",1.2,93
"12243",1,65
"12244",1.2,107
"12245",1.1,68
"12246",2,1100
"12247",2.4,3650
"12248",0.3,2
"12249",1.8,604
"12250",0.4,13
"12251",2.2,2019
"12252",1.1,89
"12253",2.4,3582
"12254",2,1101
"12255",2.3,2688
"12256",1.6,315
"12257",1.6,329
"12258",2.3,2645
"12259",1.9,850
"12260",2.4,3703
"12261",0.1,4
"12262",1.4,142
"12263",1.7,440
"12264",0.2,7
"12265",0.2,6
"12266",0,1
"12267",2,1076
"12268",0.3,11
"12269",0.1,2
"12270",1.1,67
"12271",1.5,249
"12272",2.3,2690
"12273",1,41
"12274",1.7,471
"12275",1.6,302
"12276",1.9,747
"12277",1.2,87
"12278",1.3,138
"12279",1.6,338
"12280",2.1,1532
"12281",2.2,1936
"12282",2.5,4841
"12283",0,4
"12284",1.4,170
"12285",0.3,8
"12286",1.2,92
"12287",0.7,25
"12288",0.4,9
"12289",1.1,75
"12290",1.5,238
"12291",2.2,1963
"12292",0.7,19
"12293",1.7,441
"12294",1.6,311
"12295",0.2,3
"12296",1.5,253
"12297",1.1,75
"12298",1.8,563
"12299",1.9,804
"12300",2.1,1483
"12301",2.1,1453
"12302",2.5,4830
"12303",2.2,1967
"12304",0.3,9
"12305",1.3,121
"12306",2.2,1976
"12307",1.1,70
"12308",0,2
"12309",2,1103
"12310",1.9,799
"12311",1.6,335
"12312",1.2,99
"12313",0.4,7
"12314",0,0
"12315",2.3,2688
"12316",1.9,809
"12317",1.8,584
"12318",1.8,619
"12319",0.5,6
"12320",2.4,3611
"12321",2,1088
"12322",0.4,12
"12323",1.6,326
"12324",2.3,2705
"12325",2.4,3675
"12326",2.3,2718
"12327",2.5,4793
"12328",1.8,616
"12329",2.1,1432
"12330",2.1,1446
"12331",2.2,2032
"12332",1.7,427
"12333",2,1073
"12334",2,1088
"12335",0.6,12
"12336",0,2
"12337",0,3
"12338",0.4,7
"12339",2.5,4865
"12340",0.6,21
"12341",1.8,572
"12342",0.8,28
"12343",1.6,303
"12344",2.1,1535
"12345",1.9,823
"12346",1.9,803
"12347",2.3,2788
"12348",2.4,3624
"12349",1.5,267
"12350",2,1052
"12351",1.8,576
"12352",0.9,40
"12353",1.3,151
"12354",0.3,6
"12355",0.2,4
"12356",0.2,3
"12357",0.5,16
"12358",2.4,3632
"12359",2.4,3695
"12360",0.4,2
"12361",2.2,2036
"12362",0.2,4
"12363",1.3,127
"12364",0.3,8
"12365",2.5,4801
"12366",0.4,13
"12367",1.6,362
"12368",0.2,2
"12369",0.4,3
"12370",1.1,75
"12371",1,39
"12372",0.7,30
"12373",0.1,4
"12374",1.2,103
"12375",1.7,431
"12376",1.7,470
"12377",2.1,1412
"12378",0,2
"12379",1.1,78
"12380",2.2,2009
"12381",2.5,4858
"12382",0.8,22
"12383",0.7,26
"12384",0,1
"12385",0,3
"12386",0.7,27
"12387",1.8,595
"12388",1.2,95
"12389",1.6,367
"12390",1.4,162
"12391",1,45
"12392",2,1088
"12393",2.2,1941
"12394",0,3
"12395",0.1,6
"12396",2,1077
"12397",1.4,158
"12398",1.4,178
"12399",0.8,30
"12400",2.5,4939
"12401",1,59
"12402",0.8,26
"12403",0.3,4
"12404",1.9,818
"12405",1.6,361
"12406",1.8,602
"12407",0.6,22
"12408",0.5,8
"12409",0.5,10
"12410",0.2,4
"12411",1.2,92
"12412",2.4,3552
"12413",0.9,47
"12414",0.7,28
"12415",1.5,255
"12416",2.4,3607
"12417",2.1,1538
"12418",0.5,11
"12419",1.8,611
"12420",1.7,427
"12421",0.3,5
"12422",1.4,180
"12423",0.9,35
"12424",0.1,7
"12425",1.2,96
"12426",2.5,4727
"12427",1,63
"12428",1,48
"12429",0.5,14
"12430",1.8,609
"12431",0,4
"12432",0.6,12
"12433",2,1074
"12434",1.3,135
"12435",0.5,13
"12436",0.1,3
"12437",2.1,1542
"12438",1.8,562
"12439",0.1,2
"12440",2.1,1555
"12441",2,1088
"12442",1.2,103
"12443",1.4,168
"12444",2.2,2067
"12445",1.1,77
"12446",0.6,25
"12447",0,1
"12448",1.3,137
"12449",1.7,434
"12450",2,1153
"12451",1.6,340
"12452",1.5,246
"12453",0.8,26
"12454",2.3,2735
"12455",2.3,2644
"12456",2.1,1459
"12457",2.1,1447
"12458",0.8,26
"12459",0.7,15
"12460",2,1134
"12461",1.6,341
"12462",0.7,19
"12463",1.7,445
"12464",1.8,614
"12465",1.1,56
"12466",1,70
"12467",1.6,330
"12468",0.2,7
"12469",0.8,25
"12470",2,1088
"12471",2.5,4976
"12472",0.4,10
"12473",2.1,1490
"12474",1.6,326
"12475",1.1,72
"12476",0.3,6
"12477",2.1,1479
"12478",1.6,317
"12479",1.9,816
"12480",1.2,103
"12481",2.5,4882
"12482",2.5,4929
"12483",1.5,261
"12484",1.3,148
"12485",0.7,20
"12486",0.4,6
"12487",1.6,307
"12488",0.9,38
"12489",1.2,100
"12490",1.6,331
"12491",0,3
"12492",0.4,0
"12493",1.6,339
"12494",2.4,3637
"12495",0.9,50
"12496",0.2,4
"12497",0.5,19
"12498",1.4,174
"12499",0.8,34
"12500",1.2,100
"12501",1.2,93
"12502",1.6,344
"12503",1.4,190
"12504",0.4,5
"12505",0.9,40
"12506",0.3,4
"12507",1.9,848
"12508",0.3,3
"12509",0.4,4
"12510",0.6,22
"12511",2.1,1558
"12512",2.3,2756
"12513",1.9,812
"12514",0.3,9
"12515",0.1,3
"12516",1.5,247
"12517",2.2,1928
"12518",2.5,4884
"12519",0.1,3
"12520",0.2,2
"12521",0.1,5
"12522",2.2,2049
"12523",1.2,106
"12524",0.8,29
"12525",0.2,5
"12526",0.5,13
"12527",0.9,43
"12528",0.7,25
"12529",0.6,21
"12530",0.5,16
"12531",1.6,321
"12532",2,1083
"12533",0.4,9
"12534",2.2,2033
"12535",1.2,99
"12536",2.1,1470
"12537",1.6,325
"12538",1.6,349
"12539",1,47
"12540",1.6,342
"12541",0.1,8
"12542",1.9,841
"12543",2.5,5081
"12544",2,1124
"12545",1.4,183
"12546",0.2,9
"12547",0.4,8
"12548",1.5,217
"12549",2.4,3660
"12550",0.4,13
"12551",2,1142
"12552",2.5,5055
"12553",1,51
"12554",2.5,4940
"12555",2.1,1546
"12556",2.4,3613
"12557",1.7,445
"12558",0.9,42
"12559",0.7,20
"12560",1,53
"12561",0.3,10
"12562",0.4,12
"12563",1.7,490
"12564",1.3,142
"12565",1.3,128
"12566",0.7,27
"12567",0,1
"12568",2.4,3639
"12569",0.6,19
"12570",2.2,1949
"12571",1.2,106
"12572",1.3,131
"12573",0.9,45
"12574",2,1013
"12575",0.8,26
"12576",0.9,32
"12577",2,1077
"12578",1.7,432
"12579",2.4,3652
"12580",0.2,4
"12581",2.2,1931
"12582",0.9,43
"12583",1,45
"12584",1.2,98
"12585",1.8,650
"12586",0.7,10
"12587",2.4,3616
"12588",1.6,344
"12589",2.5,4965
"12590",2.5,4905
"12591",1.7,431
"12592",2.4,3630
"12593",1.2,100
"12594",1.8,659
"12595",0.3,9
"12596",0.8,32
"12597",1.9,793
"12598",2.2,1918
"12599",1.5,242
"12600",1.5,230
"12601",2.2,2042
"12602",2.4,3629
"12603",0.3,9
"12604",2.2,1912
"12605",1.7,448
"12606",0.6,18
"12607",2.5,4837
"12608",2.4,3669
"12609",1.4,177
"12610",1.9,763
"12611",1.3,132
"12612",2.2,1975
"12613",0.9,41
"12614",2.1,1538
"12615",1.3,124
"12616",0.4,6
"12617",1.3,130
"12618",0.6,15
"12619",1.4,170
"12620",0.5,12
"12621",1.3,132
"12622",1.9,834
"12623",1.3,126
"12624",2.2,1986
"12625",1,58
"12626",1.8,599
"12627",0.6,20
"12628",0.7,14
"12629",2.2,1975
"12630",1.1,69
"12631",1.2,81
"12632",2.2,1974
"12633",2.5,4978
"12634",2,1077
"12635",2.5,4933
"12636",1.2,108
"12637",2.3,2658
"12638",1.9,792
"12639",2,1100
"12640",1.3,129
"12641",2.2,2026
"12642",0.2,6
"12643",1,58
"12644",2.4,3581
"12645",0.2,5
"12646",2.2,1998
"12647",2.4,3678
"12648",2.2,2005
"12649",0.3,7
"12650",1.4,195
"12651",1.4,194
"12652",0.7,20
"12653",2.1,1489
"12654",2.5,4870
"12655",1,50
"12656",1.2,88
"12657",0.6,14
"12658",0.2,3
"12659",2.3,2688
"12660",0.1,3
"12661",0.4,15
"12662",2.4,3612
"12663",1.3,128
"12664",1.2,92
"12665",0.9,33
"12666",1,68
"12667",1.8,628
"12668",0.6,17
"12669",1.6,360
"12670",0,3
"12671",2.4,3768
"12672",1.7,472
"12673",2.3,2757
"12674",1.9,788
"12675",0.1,4
"12676",0.5,14
"12677",2,1133
"12678",0.6,22
"12679",0.5,9
"12680",0,1
"12681",0.6,16
"12682",1,62
"12683",0.3,5
"12684",2.3,2689
"12685",0.4,8
"12686",0.1,3
"12687",0,4
"12688",2,1085
"12689",1.5,263
"12690",1.9,813
"12691",0.2,4
"12692",2.4,3601
"12693",1.6,367
"12694",2.2,2005
"12695",1.8,576
"12696",1.5,229
"12697",1.9,828
"12698",2.1,1564
"12699",2.1,1462
"12700",0.3,15
"12701",2.3,2705
"12702",0.3,3
"12703",0.7,19
"12704",1.8,646
"12705",0,3
"12706",0.1,4
"12707",0.8,42
"12708",2.2,2017
"12709",0.1,5
"12710",1.6,331
"12711",0.6,15
"12712",1.7,421
"12713",0.7,25
"12714",1.8,571
"12715",2.1,1470
"12716",1.1,72
"12717",1.1,54
"12718",1.9,810
"12719",1.9,812
"12720",0.7,17
"12721",0.3,3
"12722",1.7,441
"12723",0.3,7
"12724",0.4,15
"12725",1.6,334
"12726",1.7,501
"12727",1.4,158
"12728",2.5,4897
"12729",0.7,25
"12730",1,48
"12731",2.5,4955
"12732",2.2,1966
"12733",1.2,109
"12734",1.8,609
"12735",2,1088
"12736",2.1,1454
"12737",0.2,7
"12738",1.2,103
"12739",1.5,225
"12740",0.6,15
"12741",0.8,22
"12742",0.7,27
"12743",0.2,8
"12744",1,53
"12745",0.4,8
"12746",1.5,249
"12747",2.5,4880
"12748",1.7,469
"12749",2,1094
"12750",0.3,8
"12751",0.9,40
"12752",1.8,585
"12753",2.1,1512
"12754",0.6,20
"12755",2,1018
"12756",1.4,174
"12757",1.5,219
"12758",0,2
"12759",0.3,4
"12760",0.6,14
"12761",1.8,632
"12762",2.5,4932
"12763",0.8,25
"12764",1.3,131
"12765",2,1098
"12766",2.1,1444
"12767",1.6,341
"12768",2.2,2029
"12769",2.2,2025
"12770",1.3,153
"12771",2.3,2681
"12772",2.5,4869
"12773",1.8,616
"12774",2,1130
"12775",1.1,80
"12776",1.1,67
"12777",1.6,298
"12778",1.5,271
"12779",1.5,257
"12780",0.5,5
"12781",1.8,601
"12782",2.2,1921
"12783",1,59
"12784",0.2,6
"12785",0.7,20
"12786",0.7,18
"12787",0.9,43
"12788",1.8,591
"12789",2.5,4844
"12790",0.8,32
"12791",1.1,73
"12792",1.1,73
"12793",1.1,82
"12794",2.4,3655
"12795",0,2
"12796",0.4,14
"12797",1.2,105
"12798",1.7,480
"12799",0,1
"12800",1.8,607
"12801",0.6,23
"12802",1.6,343
"12803",0.2,7
"12804",0.7,26
"12805",2.2,2048
"12806",0.5,10
"12807",1.5,277
"12808",2.1,1493
"12809",2.1,1474
"12810",2,1103
"12811",0.8,25
"12812",0.3,9
"12813",0.5,8
"12814",2,1082
"12815",0.4,14
"12816",2.2,1983
"12817",1.9,813
"12818",1.3,142
"12819",2,1104
"12820",1,63
"12821",2.5,4867
"12822",0.2,4
"12823",0.3,4
"12824",2.1,1491
"12825",0.7,14
"12826",1.2,89
"12827",1.3,110
"12828",1.5,268
"12829",1.7,423
"12830",0,8
"12831",2,1082
"12832",1.9,812
"12833",2.3,2695
"12834",1.9,797
"12835",1.4,164
